id;Edad;GENERO;NUMERO_HIJOS;PROFESION;SERVICIO;TIEMPO_PROPIETARIO;KILOMETRAJE_INSTALACION;EdadLicencia;RELACION_ASEGURADO;CILINDRAJE;CIUDAD;Min(Recorrido(Km));Min(Frenadas(Uni));Min(Arrancadas(Uni));Min(Aceleraciones(Uni));Min(ExcesoVelocidad(Min));Min(MaximaVelocidad(Km/h));Min(TiempoUso(Min));Min(UsoZona(Min));Min(FueraZona(Min));Min(Colision);Max(Recorrido(Km));Max(Frenadas(Uni));Max(Arrancadas(Uni));Max(Aceleraciones(Uni));Max(ExcesoVelocidad(Min));Max(MaximaVelocidad(Km/h));Max(TiempoUso(Min));Max(UsoZona(Min));Max(FueraZona(Min));Max(Colision);Mean(Recorrido(Km));Mean(Frenadas(Uni));Mean(Arrancadas(Uni));Mean(Aceleraciones(Uni));Mean(ExcesoVelocidad(Min));Mean(MaximaVelocidad(Km/h));Mean(TiempoUso(Min));Mean(UsoZona(Min));Mean(FueraZona(Min));Mean(Colision);MARCA;CLASE;TIPO;MODELO;SINIESTROS_2016;SINIESTROS_2017;SINIESTROS_2018
75298061;70.85;Masculino;3;Arquitecto;Particular;4;83.142;1.51;Asegurado;1400;BOGOTA;1;0;0;0;0;0;4;0;0;0;52;1;0;2;10;112.85;55;27;48;0;9.91;0.03;0;0.18;0.68;15.34;20.76;10.62;10.15;0;RENAULT;AUTOMOVIL;LOGAN;2006;0;0;0
7750189;19.22;Femenino;0;Internet;Particular;1;83.312;1.94;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;59;1;0;19;53;118.4;60;59;60;1;5.22;0.03;0;2.68;0.58;2.54;20.4;18.36;2.05;0;CHEVROLET;AUTOMOVIL;CORSA;2001;2;0;0
31147604;61.94;Femenino;2;Abogado;Particular;5;83.333;3.07;Asegurado;1800;BOGOTA;1;0;0;0;0;0;5;0;0;0;38;2;0;6;0;0;60;59;60;1;8.32;0.03;0;1.07;0;0;25.89;10.86;15.04;0.01;CHEVROLET;AUTOMOVIL;SWIFT;1995;0;0;0
21696403;59.76;Femenino;1;Abogado;Particular;3;84.991;1.54;Asegurado;1600;BOGOTA;0;0;0;0;0;0;0;0;0;0;76;19;3;6;32;120.25;60;59;60;1;10.22;1.43;0.14;0.55;0.5;6.6;25.16;7.16;18;0.03;RENAULT;AUTOMOVIL;MEGANE;2003;0;0;0
54766788;58.82;Femenino;2;Profesor;Particular;4;85.755;5.46;Asegurado;1600;BOGOTA;1;0;0;0;0;0;6;0;0;0;40;2;1;0;0;0;60;31;60;0;10.38;0.28;0.02;0;0;0;26.22;4.04;22.18;0;CHEVROLET;AUTOMOVIL;CORSA;2003;0;0;0
41230835;45.11;Femenino;0;Medico;Particular;1;86.663;37.02;Asegurado;1000;BOGOTA;1;0;0;0;0;0;4;0;0;0;75;39;6;70;31;125.8;60;59;60;1;8.74;0.43;0.05;1.16;0.27;2.66;26.84;16.05;10.79;0;CHEVROLET;AUTOMOVIL;ALTO;2002;0;0;0
2556645;23.45;Masculino;0;Servicios de Informatica;Particular;1;87.168;2.78;Asegurado;1600;BOGOTA;1;0;0;0;0;0;8;8;0;0;13;6;0;2;1;103.6;46;46;4;0;5.42;1.04;0;0.13;0.13;12.49;20.92;20.33;0.58;0;MAZDA;AUTOMOVIL;ALLEGRO;2003;0;0;1
82698679;39.79;Masculino;0;Internet;Particular;2;87.628;0.99;Asegurado;2000;MEDELLIN;0;0;0;0;0;0;0;0;0;0;57;108;1;13;4;116.55;60;59;60;4;6.79;2.41;0;0.93;0.04;2;22.19;17.12;5.07;0.03;RENAULT;AUTOMOVIL;CLIO II;2002;0;0;0
70164410;50.45;Femenino;0;Ingeniero;Particular;1;88.398;20.16;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;40;21;1;4;3;111;59;59;56;1;5.68;0.26;0;0.08;0.01;1.06;22.81;22.57;0.24;0;CHEVROLET;AUTOMOVIL;CORSA;2003;0;1;0
76705428;26.49;Femenino;1;Ingeniero;Particular;1;89;6.14;Asegurado;1600;BOGOTA;1;0;0;0;0;0;2;0;0;0;33;58;56;12;4;116.55;60;60;49;0;8.71;1.63;12.29;2.22;0.16;13.15;25.25;18.91;6.34;0;CHEVROLET;AUTOMOVIL;CORSA;2005;0;0;0
99679879;53.53;Femenino;2;Economista;Particular;0;89.169;3.11;Asegurado;2000;BOGOTA;1;0;0;0;0;0;4;0;0;0;68;9;2;10;21;120.25;60;40;60;0;6.95;0.09;0.02;1.18;0.21;3.25;25.76;0.8;24.96;0;KIA;CAMPERO;GRAND SPORTAGE [1];2004;0;0;0
53055689;62.95;Femenino;2;Economista;Particular;14;90.183;37.33;Asegurado;1300;BOGOTA;1;0;0;0;0;0;5;0;5;0;32;1;0;12;1;99.9;60;0;60;0;6.65;0.03;0;1.94;0.01;0.54;24.41;0;24.41;0;CHEVROLET;AUTOMOVIL;SWIFT;1994;0;0;0
35246993;50.09;Masculino;2;Profesor;Particular;5;90.209;14.15;Asegurado;1500;BOGOTA;0;0;0;0;0;0;0;0;0;0;44;3;1;5;11;114.7;53;1;53;1;6.85;0.05;0.02;0.36;0.18;7.41;19.01;0.01;19.01;0.1;DAEWOO;AUTOMOVIL;LANOS;2001;0;0;0
43983120;32.05;Femenino;1;Consultor-Negocios;Particular;2;90.595;1.01;Asegurado;2000;BOGOTA;1;0;0;0;0;0;0;0;0;0;39;3;1;15;2;98.05;60;60;55;0;4.8;0.08;0;1.41;0.01;0.65;18.66;17.47;1.19;0;RENAULT;AUTOMOVIL;CLIO II;2002;0;2;0
12735318;53.17;Femenino;1;Decorador-Disenhador y Dibujante;Particular;4;90.763;28.33;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;49;2;0;14;6;107.3;60;0;60;1;5.27;0.04;0;1.23;0.04;2.07;21.49;0;21.49;0;VOLKSWAGEN;AUTOMOVIL;GOL [3];2002;0;0;0
47526289;49.39;Masculino;1;Consultor-Negocios;Particular;4;91.505;7.35;Asegurado;1400;BOGOTA;1;0;0;0;0;0;5;0;0;0;54;3;1;11;13;109.15;60;48;60;0;7.84;0.1;0.01;0.43;0.32;4.8;19.34;15.14;4.2;0;RENAULT;AUTOMOVIL;MEGANE;2004;0;0;0
53891996;56.62;Femenino;2;Contador Publico;Particular;2;91.655;2.24;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;51;9;1;0;7;129.5;60;60;55;1;7.74;0.08;0;0;0.08;7.36;21.63;19.25;2.38;0;CHEVROLET;AUTOMOVIL;CORSA EVOLUTION;2004;0;2;0
36462586;36.84;Masculino;0;Contador Publico;Particular;10;91.989;13.32;Asegurado;1000;BOGOTA;0;0;0;0;0;0;0;0;0;0;55;6;1;7;7;123.95;60;60;57;3;8.16;0.28;0.01;0.16;0.02;0.91;26.08;23.38;2.7;0.01;CHEVROLET;AUTOMOVIL;ALTO;2003;0;0;0
41944663;34.95;Femenino;0;Servicios de Informatica;Particular;1;92.447;0.99;Asegurado;1200;BOGOTA;1;0;0;0;0;0;3;0;0;0;61;4;0;12;8;112.85;60;59;60;0;10.94;0.13;0;1.25;0.21;8.81;26.01;19.84;6.17;0;RENAULT;AUTOMOVIL;TWINGO;2005;0;0;0
66939393;62.72;Masculino;3;Contador Publico;Particular;1;93.1;29.32;Asegurado;2500;BOGOTA;1;0;0;0;0;0;5;0;0;0;52;2;0;2;1;99.9;59;46;59;0;7.1;0.11;0;0.02;0.01;1.03;20.94;18.64;2.3;0;CHEVROLET;AUTOMOVIL;CORSA;2005;0;1;0
83569640;54.02;Femenino;0;Consultor-Negocios;Particular;2;93.146;24.32;Asegurado;1400;BOGOTA;1;0;0;0;0;0;5;0;0;0;25;0;1;6;10;101.75;51;5;51;0;10.71;0;0.02;1.82;0.33;9.21;28.12;0.1;28.02;0;CHEVROLET;AUTOMOVIL;CORSA;2000;0;0;0
94860777;42.91;Femenino;2;Contador Publico;Particular;2;93.5;13.3;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;66;32;3;13;10;129.5;60;59;60;1;8.82;0.31;0.01;0.65;0.13;7.38;23.84;15.99;7.85;0;CHEVROLET;AUTOMOVIL;CORSA;2006;0;0;0
68355292;47.03;Femenino;0;Consultor-Negocios;Particular;4;93.859;1;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;49;5;1;15;1;105.45;60;60;60;1;5.82;0.03;0.01;1.41;0;0.22;16.83;10.97;5.87;0;CHEVROLET;CAMPERO;GRAND VITARA;2005;0;0;0
6459797;56.38;Masculino;2;Ingeniero;Particular;5;94.002;8.9;Asegurado;2000;BOGOTA;0;0;0;0;0;0;0;0;0;0;54;25;25;23;15;125.8;60;58;60;1;9.94;2.11;2.48;1.22;0.54;27.83;26.51;14;12.51;0.01;CHEVROLET;AUTOMOVIL;ASTRA [2] [FL];2004;0;1;0
33351946;33.55;Femenino;0;Contador Publico;Particular;5;95;8.34;Asegurado;1000;BOGOTA;0;0;0;0;0;0;0;0;0;0;19;1;1;15;2;111;60;60;26;2;5.21;0.05;0.01;1.71;0.16;14.82;18.5;16.2;2.3;0.01;CHEVROLET;AUTOMOVIL;SWIFT;1993;0;0;1
93759153;58.11;Masculino;2;Electricista;Particular;12;95.367;2.68;Asegurado;1800;BOGOTA;1;0;0;0;0;0;4;3;0;0;27;1;0;2;3;99.9;60;55;42;1;7.58;0.12;0;0.04;0.11;7.78;21.07;19.64;1.42;0.03;CHEVROLET;AUTOMOVIL;SWIFT;1993;0;0;0
8954512;47.49;Femenino;1;Consultor-Negocios;Particular;6;95.468;3.07;Conyugue;1300;BOGOTA;0;0;0;0;0;0;0;0;0;0;38;1;0;17;0;0;60;60;59;1;5.67;0;0;1.41;0;0;27.12;26.54;0.58;0;MAZDA;AUTOMOVIL;323;2001;0;0;0
74836940;46.25;Masculino;0;Publicidad-Animacion;Particular;1;95.631;4.7;Asegurado;3000;BOGOTA;1;0;0;0;0;0;6;0;0;0;60;3;1;7;13;107.3;60;56;60;0;7.41;0.18;0.01;0.36;0.42;9.66;26.15;19.24;6.9;0;MITSUBISHI;CAMPERO;MONTERO;2001;0;0;0
81251370;44.06;Masculino;0;Abogado;Particular;4;96.864;8.99;Asegurado;3000;SANTANDER DE QUILICH;1;0;0;0;0;0;4;0;0;0;55;11;10;19;19;122.1;60;36;59;0;16.38;0.42;0.33;1.67;2.37;36.51;26.92;8.03;18.88;0;PEUGEOT;AUTOMOVIL;206;2004;0;0;0
41868152;50.46;Femenino;2;Consultor-Negocios;Particular;3;98.871;1.83;Asegurado;1600;BOGOTA;1;0;0;0;0;0;3;0;0;0;82;2;2;15;42;127.65;60;60;58;0;7.8;0.04;0.02;2.07;0.18;9.42;25.15;23;2.15;0;RENAULT;AUTOMOVIL;LOGAN;2006;0;0;0
79582036;46.12;Masculino;2;Economista;Particular;1;100.784;31.01;Asegurado;1600;BOGOTA;0;0;0;0;0;0;0;0;0;0;61;15;2;10;13;122.1;60;60;60;2;8.62;2.2;0.02;1.17;0.16;9.42;26.24;18.28;7.96;0.01;RENAULT;AUTOMOVIL;SCENIC;2002;0;0;0
90141289;48.86;Femenino;2;Consultor-Negocios;Particular;5;100.927;31.17;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;50;2;1;10;1;107.3;58;58;58;1;7.36;0.09;0.02;0.28;0;0.38;23.81;22.23;1.58;0.01;CHEVROLET;AUTOMOVIL;CORSA;2001;0;0;0
56817874;35.29;Femenino;0;Fisioterapeuta;Particular;1;102.456;23.99;Asegurado;2500;BOGOTA;1;0;0;0;0;0;3;0;0;0;66;5;0;18;20;129.5;60;60;59;1;7.13;0.23;0;2.02;0.16;2.22;23.36;22.43;0.92;0;KIA;AUTOMOVIL;PICANTO MORNING;2008;0;0;0
72196948;43.97;Femenino;1;Consultor-Negocios;Particular;2;102.522;3.16;Madre;1200;BOGOTA;0;0;0;0;0;0;0;0;0;0;42;14;8;5;1;92.5;59;59;54;1;7.26;0.28;0.11;0.08;0;0.23;23.47;22.33;1.13;0.01;RENAULT;AUTOMOVIL;TWINGO;2001;0;0;0
27444700;46.77;Masculino;3;Medico;Particular;6;102.556;30.74;Padre;1200;BOGOTA;1;0;0;0;0;0;6;3;0;0;19;0;0;10;0;0;50;50;21;0;7.29;0;0;0.98;0;0;22.9;21.63;1.27;0;RENAULT;AUTOMOVIL;TWINGO;2002;0;0;0
24266871;33.54;Femenino;1;Arquitecto;Particular;1;104.602;1.02;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;38;5;2;12;1;101.75;60;60;54;1;6.14;0.15;0.02;1.55;0.01;0.67;22.12;21.45;0.67;0.01;CHEVROLET;AUTOMOVIL;CORSA;2004;0;0;0
71795888;53.52;Femenino;2;Consultor-Negocios;Particular;3;104.874;1.07;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;37;18;13;16;5;114.7;60;58;53;1;6.64;0.15;0.47;0.31;0.03;2.11;20.18;17.71;2.48;0;PEUGEOT;AUTOMOVIL;206;2004;0;0;0
10813647;44.44;Masculino;2;Ingeniero;Particular;2;106.857;3.1;Conyugue;1800;BOGOTA;1;0;0;0;0;0;4;0;0;0;41;6;1;20;5;123.95;60;60;60;1;10.13;0.28;0.01;1.54;0.31;13.75;26.03;24.39;1.64;0;RENAULT;AUTOMOVIL;SYMBOL;2002;0;0;0
25582003;47.53;Femenino;2;Consultor-Negocios;Particular;1;107.386;2.05;Asegurado;2500;BOGOTA;1;0;0;0;0;0;8;0;0;0;33;7;7;14;7;109.15;52;44;52;0;9.23;0.84;0.56;1.18;0.18;7.14;24.3;11.81;12.49;0;MITSUBISHI;CAMPERO;MONTERO;2003;0;0;0
24702729;42.7;Masculino;2;Ingeniero;Particular;0;107.643;13.24;Asegurado;1300;BOGOTA;1;0;0;0;0;0;5;0;0;0;28;8;22;10;2;94.35;55;51;55;0;6.44;0.79;3.7;1.64;0.01;0.87;21.96;1.74;20.22;0;CHEVROLET;AUTOMOVIL;ESTEEM;2003;0;0;0
52589081;36.99;Masculino;2;Ingeniero;Particular;3;107.645;1.21;Asegurado;1000;BOGOTA;1;0;0;0;0;0;3;0;0;0;51;79;32;15;13;129.5;60;59;49;0;6.49;1.99;4.49;0.08;0.04;1.83;20.11;18.86;1.24;0;CHEVROLET;AUTOMOVIL;ALTO;2003;0;1;0
4628772;59.48;Masculino;3;Ingeniero;Particular;1;111.211;1.95;Asegurado;1800;BOGOTA;1;0;0;0;0;0;3;0;3;0;48;2;0;22;4;112.85;60;0;60;0;7.54;0.04;0;0.86;0.04;3.38;23.78;0;23.78;0;MERCEDES BENZ;AUTOMOVIL;C 180K;2009;0;0;0
60383332;64.07;Masculino;2;Ingeniero;Particular;3;113.133;1.74;Asegurado;1600;BOGOTA;0;0;0;0;0;0;0;0;0;0;45;2;0;37;6;122.1;60;58;59;2;6.22;0.06;0;2.43;0.11;9.47;22.41;18.32;4.09;0.01;RENAULT;AUTOMOVIL;MEGANE;2002;0;0;0
6473821;42.91;Femenino;0;Consultor-Negocios;Particular;1;114.011;2.24;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;48;6;1;19;4;107.3;59;58;55;2;7.58;0.21;0.02;1.88;0.04;2.47;24.66;18.63;6.02;0.01;CHEVROLET;AUTOMOVIL;CORSA;2004;1;0;0
27611149;73.82;Masculino;2;Economista;Particular;8;114.099;55.26;Asegurado;2500;BOGOTA;1;0;0;0;0;0;4;0;0;0;43;2;22;2;3;99.9;58;38;58;1;8.79;0.48;3.55;0.24;0.24;16.52;22.24;15.1;7.14;0.03;MERCEDES BENZ;AUTOMOVIL;190 E;1992;0;0;0
49110625;25.56;Femenino;0;Contador Publico;Particular;1;115.574;1.45;Asegurado;1200;BOGOTA;1;0;0;0;0;0;6;0;0;0;59;4;7;9;5;94.35;60;53;59;0;10.23;0.33;1.54;0.62;0.15;7.08;22.33;16.44;5.88;0;RENAULT;AUTOMOVIL;TWINGO;2002;0;0;0
38565558;63.52;Masculino;2;Profesor;Particular;5;117.013;42.33;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;64;1;1;9;23;125.8;60;8;60;1;10.23;0.01;0.01;1.47;0.98;13.11;25.11;0.03;25.08;0.01;SUBARU;CAMIONETA PASAJ.;IMPREZA [1];1997;0;0;0
26069441;53.2;Femenino;0;Contador Publico;Particular;8;117.061;14.92;Asegurado;1300;BOGOTA;1;0;0;0;0;0;1;0;0;0;35;4;4;7;0;0;60;4;60;0;5.44;0.01;0.01;0.5;0;0;22.41;0.01;22.4;0;FORD;AUTOMOVIL;FESTIVA;1996;0;0;0
47836046;42.37;Masculino;1;Constructor;Particular;2;117.318;26.22;Asegurado;1000;BOGOTA;1;0;0;0;0;0;6;6;0;0;33;2;0;0;0;0;54;54;12;0;6.38;0.22;0;0;0;0;23.92;23.75;0.17;0;CHEVROLET;AUTOMOVIL;ALTO;2002;0;0;0
57519154;35.41;Femenino;0;Consultor-Negocios;Particular;6;118.6;22;Asegurado;2500;BOGOTA;1;0;0;0;0;0;7;0;7;0;21;0;0;2;0;0;47;0;47;0;6.2;0;0;0.8;0;0;20.7;0;20.7;0;MERCEDES BENZ;AUTOMOVIL;E 220;1995;1;0;0
21088280;43.79;Masculino;2;Consultor-Negocios;Particular;3;119.355;1.84;Hermano;1200;BOGOTA;0;0;0;0;0;0;0;0;0;0;75;6;1;17;22;125.8;60;7;60;1;8.77;0.12;0;1.38;0.12;5.34;24.58;0.01;24.57;0.01;RENAULT;AUTOMOVIL;TWINGO;2003;0;0;0
48307349;26.25;Femenino;0;Musico;Particular;1;120.744;1.9;Conyugue;1200;BOGOTA;0;0;0;0;0;0;0;0;0;0;49;3;2;18;11;116.55;60;60;59;1;7.61;0.09;0;1.72;0.12;4.09;24.32;19.97;4.35;0;RENAULT;AUTOMOVIL;TWINGO;2000;0;0;0
14305768;60.02;Masculino;4;Ingeniero;Particular;2;120.757;43.88;Asegurado;1900;BOGOTA;2;0;0;0;0;0;7;7;0;0;2;0;0;0;0;0;7;7;0;0;2;0;0;0;0;0;7;7;0;0;PEUGEOT;AUTOMOVIL;405;1995;0;0;0
50547325;53.14;Femenino;0;Medico;Particular;1;122.112;2.85;Asegurado;2500;BOGOTA;1;0;0;0;0;0;4;0;0;0;36;1;0;15;1;98.05;60;60;53;0;7.18;0.01;0;1.12;0;0.22;28.79;27.63;1.16;0;RENAULT;AUTOMOVIL;TWINGO;2002;0;0;0
63449280;41.76;Masculino;2;Ingeniero;Particular;3;122.53;2.26;Asegurado;1400;BOGOTA;1;0;0;0;0;0;11;0;0;0;40;0;0;7;1;90.65;60;21;57;0;13.92;0;0;1.38;0.08;6.97;33;6.23;26.77;0;RENAULT;AUTOMOVIL;MEGANE;2001;1;1;0
60435512;42.77;Masculino;1;Consultor-Negocios;Particular;2;123.1;0.84;Asegurado;1400;BOGOTA;1;0;0;0;0;0;4;0;0;0;44;6;2;16;11;127.65;60;60;59;0;7.18;0;0;1.83;0.18;11.06;24.14;23.36;0.78;0;RENAULT;AUTOMOVIL;MEGANE;2004;1;0;0
30655059;63.5;Femenino;2;Consultor-Negocios;Particular;10;123.487;1.05;Asegurado;1300;BOGOTA;1;0;0;0;0;0;4;0;0;0;13;0;0;6;0;0;44;43;19;0;3.78;0;0;0.8;0;0;18.06;16.22;1.84;0;MAZDA;AUTOMOVIL;323;1997;0;0;0
63847279;79.24;Masculino;5;Consultor-Negocios;Particular;9;0.144;26.23;Asegurado;2500;BOGOTA;1;0;0;0;0;0;5;5;0;0;17;12;0;0;0;0;42;36;30;0;3.71;0.83;0;0;0;0;16.06;15.2;0.86;0;MAZDA;CAMIONETA PASAJ.;323;1996;0;0;0
29650571;49.25;Masculino;3;Consultor-Negocios;Particular;1;0.563;16.16;Asegurado;2500;CALI;0;0;0;0;0;0;0;0;0;0;51;3;3;19;4;103.6;60;60;60;1;7.32;0.03;0.01;1.19;0.02;1.31;22.81;21.28;1.54;0;CHEVROLET;AUTOMOVIL;AVEO EMOTION;2007;0;0;0
8278984;42.58;Femenino;0;Consultor-Negocios;Particular;1;0.563;25.85;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;29;2;1;9;9;122.1;60;60;23;1;6.07;0.06;0;1.28;0.06;2.33;19.97;19.76;0.22;0;CHEVROLET;AUTOMOVIL;AVEO;2008;0;0;0
16991328;22.08;Femenino;2;Consultor-Negocios;Particular;1;0.578;18.08;Asegurado;1800;BOGOTA;1;0;0;0;0;0;3;0;0;0;84;27;1;13;43;129.5;60;41;60;0;9.99;0.72;0;0.43;0.91;13.1;19.7;0.32;19.38;0;TOYOTA;CAMPERO;PRADO;2004;0;0;0
83236612;3.22;Femenino;0;Ingeniero;Particular;5;0.589;3.22;Padre;2000;BOGOTA;0;0;0;0;0;0;0;0;0;0;76;1;0;11;35;114.7;60;54;60;1;8.23;0.01;0;1.08;0.61;6.85;23.14;16.95;6.19;0;HONDA;CAMIONETA PASAJ.;CRV [1];1998;0;0;0
78602284;39.92;Femenino;0;Profesor;Particular;1;131.835;3.18;Asegurado;1000;BOGOTA;1;0;0;0;0;0;7;0;0;0;45;2;0;3;0;0;60;47;60;0;7.89;0.18;0;0.43;0;0;25.57;20.49;5.08;0;CHEVROLET;AUTOMOVIL;ALTO;2001;0;0;0
11272976;55.54;Masculino;2;Consultor-Negocios;Particular;11;132.438;21.25;Padre;1500;BOGOTA;0;0;0;0;0;0;0;0;0;0;74;2;0;13;26;127.65;60;60;60;1;5.81;0.03;0;1.13;0.21;3.54;23.07;21;2.08;0;DAEWOO;AUTOMOVIL;CIELO;1997;0;0;0
80269886;50.37;Masculino;0;Contador Publico;Particular;10;132.48;1;Asegurado;1300;BOGOTA;1;0;0;0;0;0;1;0;0;0;30;1;1;19;2;125.8;59;20;59;0;3.89;0;0;1.36;0.14;14.71;16.7;0.15;16.55;0;MAZDA;AUTOMOVIL;ALLEGRO;2000;0;0;0
91113115;56.3;Masculino;1;Consultor-Negocios;Particular;1;133.287;33.79;Padre;1300;CALI;0;0;0;0;0;0;0;0;0;0;30;5;0;8;4;99.9;60;60;35;2;5.62;0.4;0;0.97;0.01;0.5;21.73;21.32;0.41;0;MAZDA;AUTOMOVIL;ALLEGRO;2000;0;0;0
60344807;33.92;Masculino;0;Consultor-Negocios;Particular;2;133.898;1.95;Asegurado;1400;MEDELLIN;0;0;0;0;0;0;0;0;0;0;57;21;5;11;6;99.9;60;59;60;3;7.15;0.33;0.02;1.09;0.03;1.65;22.88;18.68;4.2;0.01;RENAULT;AUTOMOVIL;MEGANE;2000;1;0;1
65467994;55.04;Femenino;0;Psicologo;Particular;3;135.074;23.15;Asegurado;1800;BOGOTA;1;0;0;0;0;0;5;0;5;0;64;5;3;11;34;103.6;59;0;59;1;5.43;0.3;0.01;1.09;0.46;1.55;22.11;0;22.11;0;CHEVROLET;AUTOMOVIL;SPRINT;2001;0;0;0
66735053;34.46;Masculino;1;Medico;Particular;1;135.446;1.5;Asegurado;1400;BOGOTA;0;0;0;0;0;0;0;0;0;0;57;42;25;13;11;109.15;60;60;60;1;7.33;0.37;2.27;1.15;0.14;3.44;22.82;20.52;2.31;0;RENAULT;AUTOMOVIL;TWINGO;2002;0;0;0
91197213;50.41;Masculino;0;Consultor-Negocios;Particular;1;137.641;0.94;Asegurado;1800;BOGOTA;0;0;0;0;0;0;0;0;0;0;71;1;1;27;21;127.65;60;60;60;1;15.56;0.02;0;2.96;0.56;20.92;29.85;13.12;16.73;0;CHEVROLET;AUTOMOVIL;OPTRA;2006;0;0;0
26146606;76.07;Femenino;7;Musico;Particular;7;138;55.52;Asegurado;1000;BOGOTA;0;0;0;0;0;0;0;0;0;0;56;8;2;25;9;103.6;60;57;60;2;8.86;0.4;0.03;0.44;0.04;1.76;23.9;14.04;9.86;0.01;CHEVROLET;AUTOMOVIL;ALTO;2001;0;0;0
68861523;52.43;Femenino;1;Profesor;Particular;7;141.439;1.11;Asegurado;1300;BOGOTA;1;0;0;0;0;0;6;0;0;0;39;0;0;0;0;0;56;24;51;0;7.35;0;0;0;0;0;18.29;11.06;7.24;0;RENAULT;AUTOMOVIL;TWINGO;1997;0;0;0
25479024;49.16;Femenino;5;Consultor-Negocios;Particular;1;142.569;22.14;Asegurado;2500;BOGOTA;2;0;0;0;0;0;7;0;0;0;42;4;13;0;15;105.45;46;41;37;0;11.18;1.12;2.59;0;1.88;28.73;22.35;16.47;5.88;0;RENAULT;AUTOMOVIL;SYMBOL;2002;0;0;0
15301932;59.23;Masculino;3;Ingeniero;Particular;1;142.569;31.08;Asegurado;1400;BOGOTA;1;0;0;0;0;0;3;0;0;0;68;3;1;4;29;116.55;60;56;60;0;9.07;0.11;0;0.16;0.67;6.94;21.94;17.77;4.17;0;RENAULT;AUTOMOVIL;LOGAN;2009;0;1;0
83093176;54.72;Femenino;2;Decorador-Disenhador y Dibujante;Particular;1;142.578;2.65;Asegurado;1400;BOGOTA;1;0;0;0;0;0;3;0;0;0;83;2;1;10;42;129.5;60;59;60;0;10.3;0.06;0.01;1.02;0.52;6.97;25.61;6.43;19.18;0;RENAULT;AUTOMOVIL;CLIO II;2007;0;0;0
47151076;35.92;Masculino;1;Medico;Particular;1;142.929;1.54;Asegurado;1200;BOGOTA;0;0;0;0;0;0;0;0;0;0;56;4;3;14;19;109.15;60;59;59;1;5.7;0.11;0.01;0.73;0.09;1.36;19.65;15.26;4.39;0.01;RENAULT;AUTOMOVIL;TWINGO;1999;0;0;0
87880565;77.94;Masculino;6;Contador Publico;Particular;5;145.875;57.13;Asegurado;2500;BOGOTA;1;0;0;0;0;0;4;3;0;0;38;1;0;4;6;99.9;49;37;41;0;4.98;0.04;0;0.17;0.15;4.05;14.91;13.21;1.7;0;HYUNDAI;AUTOMOVIL;ACCENT GYRO;2005;0;0;1
81869623;51.07;Femenino;3;Consultor-Negocios;Particular;7;146.85;34.18;Asegurado;1600;BOGOTA;1;0;0;0;0;0;2;0;0;0;54;1;1;33;1;101.75;60;60;60;0;9.91;0.04;0.02;1.74;0.01;0.82;30.96;26.21;4.75;0;RENAULT;AUTOMOVIL;SCENIC;2001;0;0;0
35873181;49.8;Masculino;0;Economista;Particular;3;149.961;27.18;Asegurado;1800;BOGOTA;1;0;0;0;0;0;3;0;0;0;40;8;5;8;4;123.95;59;59;59;0;7.18;0.07;0.04;0.97;0.05;2.94;23.34;11.96;11.38;0;AUDI;AUTOMOVIL;A4;1995;0;0;0
52857780;83.65;Masculino;0;Psicologo;Particular;2;152.697;11.82;Asegurado;1000;BOGOTA;1;0;0;0;0;0;4;0;4;0;91;3;1;42;2;129.5;60;0;60;1;17.84;0.27;0.01;3.21;0.09;9.71;41.75;0;41.75;0.01;CHEVROLET;AUTOMOVIL;SPARK [2];2008;1;0;0
25061541;44.75;Masculino;0;Disenhador Paginas web;Particular;4;154.394;14.24;Asegurado;1500;BOGOTA;1;0;0;0;0;0;3;0;0;0;57;60;2;20;1;122.1;60;58;60;0;5.08;0.37;0.03;1.64;0.01;1.25;21.81;11.12;10.69;0;DAEWOO;AUTOMOVIL;RACER;1994;0;0;0
79627712;47.83;Masculino;2;Economista;Particular;4;155.579;8.82;Hijo;1400;BOGOTA;1;0;0;0;0;0;4;0;0;0;73;1;5;11;27;118.4;60;60;60;0;5.72;0.01;0;1.1;0.23;3.93;20.89;17.81;3.08;0;RENAULT;AUTOMOVIL;MEGANE;2000;0;0;0
